TransactionID,ReferenceNumber,CustomerID,CustomerName,AccountNumber,IBAN,Amount,Currency,TransactionType,Merchant,MerchantCategoryCode,City,Region,Country,Date,Time,IPAddress,Device,DeviceFingerprint,Browser,OperatingSystem,AccountAgeDays,PreviousTransactions24h,AverageCustomerSpend,FirstTimeMerchant,VelocityThresholdTriggered,VPNRegionalMismatch,ProxyVPNDetected,UnusualAmountDeviation,RiskScore,Status
TXN-000418,REF-202600418,CUST-10418,Reem Alghamdi,SA82-48059085,SA74589801892758050257876,15000,AED,ATM Withdrawal,Offshore Digital Goods,5816,Makkah,Makkah,Saudi Arabia,2026-05-03,17:22,185.95.185.59,New Android Device,fp-647371-283,Chrome,Windows 11,130,17,700,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000419,REF-202600419,CUST-10419,Yousef Alzahrani,SA68-85199498,SA50883014444613402667037,665.87,SAR,Transfer,Alinma ATM,6011,Abha,Asir,Saudi Arabia,2026-07-02,03:31,10.253.75.61,Samsung S24,fp-185488-943,Chrome,Android,2648,4,700,No,No,No,No,No,32,Normal
TXN-000420,REF-202600420,CUST-10420,Maha Alzahrani,SA87-70677753,SA99552171646528105444702,8500,SAR,Credit,Unverified Electronics,5732,Dhahran,Eastern Province,Saudi Arabia,2026-06-05,13:01,185.121.185.192,Emulator,fp-480869-238,Firefox,iOS,130,9,2500,No,Yes,No,Yes,No,87,Critical
TXN-000421,REF-202600421,CUST-10421,Lama Alenezi,SA41-57595511,SA85109127658371448149222,39.25,SAR,Debit,Amazon.sa,5399,Riyadh,Riyadh,Saudi Arabia,2026-06-15,04:34,10.83.115.238,iPhone 14 Pro,fp-388781-319,Safari,Linux,786,0,450,No,No,No,No,No,16,Normal
TXN-000422,REF-202600422,CUST-10422,Noura Alzahrani,SA18-99060124,SA49286507140747221182842,67.78,USD,ATM Withdrawal,Alinma ATM,6011,Dhahran,Eastern Province,Saudi Arabia,2026-05-12,22:15,10.40.34.59,Samsung S24,fp-203757-110,Chrome,Android,1579,4,250,No,No,No,No,No,28,Normal
TXN-000423,REF-202600423,CUST-10423,Faisal Alotaibi,SA20-43132572,SA89618306420710065836437,105.59,SAR,ATM Withdrawal,Apple Store,5732,Khobar,Eastern Province,Saudi Arabia,2026-06-10,20:52,10.3.155.40,Alinma Mobile App,fp-525344-627,Chrome,Linux,1620,1,1200,No,No,No,No,No,23,Normal
TXN-000424,REF-202600424,CUST-10424,Mohammed Almutairi,SA46-10468294,SA58709059441272647977475,28000,SAR,Credit,Alinma ATM,6011,Jeddah,Makkah,Saudi Arabia,2026-07-09,04:14,10.171.242.238,Unknown Desktop,fp-665113-959,Safari,Linux,169,12,240,Yes,Yes,No,No,Yes,91,Suspicious
TXN-000425,REF-202600425,CUST-10425,Ahmed Alenezi,SA20-38848660,SA49986350766376762016157,117.1,USD,Debit,Amazon.sa,5399,Makkah,Makkah,Saudi Arabia,2026-05-11,13:10,10.83.235.79,Known Web Browser,fp-774443-194,Edge,Linux,994,3,1800,No,No,No,No,No,20,Normal
TXN-000426,REF-202600426,CUST-10426,Yousef Alenezi,SA30-92040592,SA89910784952499191400641,1566.61,SAR,Debit,Jarir Bookstore,5942,Abha,Asir,Saudi Arabia,2026-06-28,17:35,10.63.124.6,iPhone 15,fp-696696-810,Edge,Windows 11,867,1,450,No,No,No,No,Yes,24,Normal
TXN-000427,REF-202600427,CUST-10427,Yousef Alzahrani,SA74-40260340,SA17354156881220700517920,204.48,AED,Online Payment,Amazon.sa,5399,Makkah,Makkah,Saudi Arabia,2026-05-11,08:50,10.18.64.72,Samsung S24,fp-105780-215,Safari,macOS,734,1,3200,No,No,No,No,No,26,Normal
TXN-000428,REF-202600428,CUST-10428,Ahmed Alzahrani,SA83-19538331,SA81415397488833598032376,250000,SAR,Debit,Elite Workstation Pro,5732,Abha,Asir,Saudi Arabia,2026-07-03,15:59,185.156.162.161,Rooted Device,fp-549133-469,Safari,iOS,100,20,2500,Yes,Yes,Yes,No,Yes,99,Critical
TXN-000429,REF-202600429,CUST-10429,Sara Alshammari,SA70-33037534,SA24562622305684974208993,202.71,AED,Transfer,SASCO,5541,Khobar,Eastern Province,Saudi Arabia,2026-06-17,05:18,10.77.34.142,Known Web Browser,fp-697603-142,Firefox,macOS,2579,0,1200,No,No,No,No,No,21,Normal
TXN-000430,REF-202600430,CUST-10430,Ahmed Almutairi,SA65-49337902,SA61578816871754011639015,852.2,SAR,Debit,STC Pay,4829,Dammam,Eastern Province,Saudi Arabia,2026-06-14,06:21,10.81.49.53,iPhone 15,fp-263756-575,Edge,Windows 11,1262,1,3200,Yes,No,No,No,No,21,Normal
TXN-000431,REF-202600431,CUST-10431,Sara Aldossari,SA29-31290577,SA66415735695412715265603,4074.43,AED,Credit,Tamimi Markets,5411,Abha,Asir,Saudi Arabia,2026-06-27,00:02,10.140.10.228,Alinma Mobile App,fp-154765-563,Edge,iOS,1370,4,700,Yes,No,No,No,Yes,49,Normal
TXN-000432,REF-202600432,CUST-10432,Lama Almutairi,SA26-70313812,SA82929433850974618866171,698.18,SAR,ATM Withdrawal,Amazon.sa,5399,Jeddah,Makkah,Saudi Arabia,2026-05-26,06:31,10.194.112.136,iPhone 15,fp-401769-866,Safari,Android,903,1,700,No,No,No,No,No,23,Normal
TXN-000433,REF-202600433,CUST-10433,Lama Alsubaie,SA43-80194906,SA65585583295227711803222,75000,SAR,Transfer,Alinma ATM,6011,Dhahran,Eastern Province,Saudi Arabia,2026-06-24,22:39,185.28.248.114,Emulator,fp-815233-610,Firefox,Linux,128,12,180,Yes,No,Yes,No,Yes,86,Critical
TXN-000434,REF-202600434,CUST-10434,Abdullah Alharbi,SA21-46054248,SA46815633471077703692300,52.54,USD,Transfer,Amazon.sa,5399,Riyadh,Riyadh,Saudi Arabia,2026-05-09,23:23,10.188.189.178,Known Web Browser,fp-788717-369,Safari,macOS,1074,1,250,No,No,No,No,No,7,Normal
TXN-000435,REF-202600435,CUST-10435,Abdullah Aldossari,SA43-68180171,SA67108716669966846399291,77.16,AED,Online Payment,Tamimi Markets,5411,Dammam,Eastern Province,Saudi Arabia,2026-05-25,12:47,10.13.152.113,Known Web Browser,fp-194529-931,Chrome,Linux,1352,1,1200,No,No,No,No,No,17,Normal
TXN-000436,REF-202600436,CUST-10436,Abeer Alzahrani,SA50-56143912,SA34501418073606122216699,63.23,SAR,Debit,SASCO,5541,Makkah,Makkah,Saudi Arabia,2026-07-07,14:00,10.0.72.226,Samsung S24,fp-637785-480,Firefox,Windows 11,774,1,250,No,No,No,No,No,22,Normal
TXN-000437,REF-202600437,CUST-10437,Reem Aldossari,SA72-88020909,SA27813011974802092740464,2418.93,USD,ATM Withdrawal,Amazon.sa,5399,Abha,Asir,Saudi Arabia,2026-05-13,04:08,10.1.236.30,Alinma Mobile App,fp-801299-814,Safari,Linux,1764,2,1800,No,Yes,No,No,No,14,Normal
TXN-000438,REF-202600438,CUST-10438,Maha Almutairi,SA72-69370710,SA52613477097978124174923,203.32,SAR,ATM Withdrawal,Amazon.sa,5399,Madinah,Madinah,Saudi Arabia,2026-05-01,02:34,10.43.160.20,Alinma Mobile App,fp-185388-688,Mobile App,macOS,2116,3,1800,No,No,No,No,No,20,Normal
TXN-000439,REF-202600439,CUST-10439,Saad Alharbi,SA11-42385050,SA91335065259200470011732,695.64,SAR,Credit,Tamimi Markets,5411,Dhahran,Eastern Province,Saudi Arabia,2026-05-01,14:28,10.208.121.195,iPhone 14 Pro,fp-261078-476,Edge,Android,2405,4,1800,No,No,No,No,No,17,Normal
TXN-000440,REF-202600440,CUST-10440,Faisal Alshammari,SA80-81631636,SA65690461253415962973059,500000,USD,Online Payment,Unknown Crypto Exchange,6051,Abha,Asir,Saudi Arabia,2026-06-30,00:18,185.162.199.166,Known Web Browser,fp-149812-483,Firefox,macOS,41,7,1200,Yes,Yes,No,Yes,Yes,99,Critical
TXN-000441,REF-202600441,CUST-10441,Lama Alotaibi,SA38-77147288,SA56963617263920047695912,219.58,SAR,ATM Withdrawal,Alinma ATM,6011,Makkah,Makkah,Saudi Arabia,2026-05-21,00:45,10.178.161.70,iPhone 14 Pro,fp-292808-505,Safari,Android,2484,0,1200,Yes,No,No,No,No,25,Normal
TXN-000442,REF-202600442,CUST-10442,Khalid Alghamdi,SA32-68751496,SA62450972213061840173295,63.27,SAR,Online Payment,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-06-27,23:57,10.209.197.127,iPhone 15,fp-507748-302,Chrome,macOS,1720,0,700,No,No,No,No,No,31,Normal
TXN-000443,REF-202600443,CUST-10443,Khalid Alenezi,SA74-65865342,SA31163622140667227296683,32.79,USD,Online Payment,Tamimi Markets,5411,Dhahran,Eastern Province,Saudi Arabia,2026-06-10,09:24,10.61.211.129,Known Web Browser,fp-287323-438,Chrome,iOS,2678,3,700,No,No,No,No,No,15,Normal
TXN-000444,REF-202600444,CUST-10444,Saad Alenezi,SA26-62989536,SA87354092519919946594085,175.85,SAR,Online Payment,Alinma ATM,6011,Madinah,Madinah,Saudi Arabia,2026-06-05,13:13,10.189.108.72,Samsung S24,fp-875659-917,Firefox,Android,473,0,1200,No,Yes,No,No,No,32,Normal
TXN-000445,REF-202600445,CUST-10445,Ahmed Alshammari,SA42-97822304,SA13756691169117692008390,258.37,SAR,Online Payment,SASCO,5541,Madinah,Madinah,Saudi Arabia,2026-05-18,08:14,10.44.254.153,iPhone 15,fp-261173-349,Safari,Windows 11,1934,1,1800,No,No,No,No,No,12,Normal
TXN-000446,REF-202600446,CUST-10446,Faisal Alsubaie,SA41-75935640,SA85536403542800406738191,836.87,SAR,ATM Withdrawal,Amazon.sa,5399,Dhahran,Eastern Province,Saudi Arabia,2026-05-14,00:16,10.147.125.219,iPhone 14 Pro,fp-501551-922,Mobile App,iOS,3434,0,3200,No,No,No,No,No,7,Normal
TXN-000447,REF-202600447,CUST-10447,Ahmed Alsubaie,SA35-34120013,SA70857245686821050465972,802.19,AED,Credit,Apple Store,5732,Khobar,Eastern Province,Saudi Arabia,2026-06-18,18:38,10.146.26.120,Known Web Browser,fp-871972-428,Firefox,macOS,2664,2,1800,Yes,No,No,No,No,36,Normal
TXN-000448,REF-202600448,CUST-10448,Abdullah Almutairi,SA99-22021659,SA83858980016349154313728,688.37,SAR,ATM Withdrawal,STC Pay,4829,Madinah,Madinah,Saudi Arabia,2026-05-01,02:31,10.45.71.40,iPhone 14 Pro,fp-168406-107,Firefox,Windows 11,3166,4,1200,No,No,No,No,No,17,Normal
TXN-000449,REF-202600449,CUST-10449,Noura Almutairi,SA14-33044269,SA86724408048869713242214,114.13,SAR,Online Payment,Noon,5399,Khobar,Eastern Province,Saudi Arabia,2026-06-13,18:59,10.130.43.73,Samsung S24,fp-994502-428,Chrome,iOS,3497,1,1200,No,No,No,No,No,23,Normal
TXN-000450,REF-202600450,CUST-10450,Sara Alshammari,SA87-89013740,SA24552606056256521461921,78.93,SAR,Credit,Apple Store,5732,Abha,Asir,Saudi Arabia,2026-06-13,20:31,10.248.132.23,iPhone 15,fp-573097-909,Mobile App,Android,2501,4,250,No,No,No,No,No,25,Normal
TXN-000451,REF-202600451,CUST-10451,Reem Almutairi,SA88-58250982,SA34755039056805936332878,399.14,AED,Credit,Apple Store,5732,Khobar,Eastern Province,Saudi Arabia,2026-05-05,13:49,10.15.50.28,Known Web Browser,fp-870122-772,Firefox,Android,3285,0,3200,No,No,No,No,No,10,Normal
TXN-000452,REF-202600452,CUST-10452,Noura Almutairi,SA21-33529850,SA12949623140023545657503,243.91,USD,Credit,Amazon.sa,5399,Dhahran,Eastern Province,Saudi Arabia,2026-06-08,20:30,10.135.47.209,Alinma Mobile App,fp-380720-112,Mobile App,Windows 11,1870,4,250,No,No,No,No,No,25,Normal
TXN-000453,REF-202600453,CUST-10453,Faisal Alotaibi,SA22-67575343,SA34380516957171371774781,62.66,SAR,Transfer,Al Othaim,5411,Abha,Asir,Saudi Arabia,2026-07-06,03:52,10.232.43.178,Samsung S24,fp-597264-374,Edge,Linux,2104,0,700,No,No,No,No,No,27,Normal
TXN-000454,REF-202600454,CUST-10454,Maha Alqahtani,SA15-98048814,SA48662480627060907068901,45000,AED,ATM Withdrawal,Jarir Bookstore,5942,Riyadh,Riyadh,Saudi Arabia,2026-05-04,09:52,185.234.117.167,Unknown Desktop,fp-548852-911,Chrome,iOS,112,11,700,Yes,No,Yes,No,Yes,94,Critical
TXN-000455,REF-202600455,CUST-10455,Ahmed Alenezi,SA24-26562109,SA74439502770320601640118,500000,SAR,Credit,Unverified Electronics,5732,Riyadh,Riyadh,Saudi Arabia,2026-06-23,02:37,185.98.241.6,Rooted Device,fp-418953-340,Firefox,Windows 11,35,20,1200,Yes,Yes,No,Yes,Yes,99,Critical
TXN-000456,REF-202600456,CUST-10456,Reem Alotaibi,SA77-85064623,SA22335794262508728334847,169.71,SAR,Online Payment,Jarir Bookstore,5942,Riyadh,Riyadh,Saudi Arabia,2026-06-18,04:48,10.178.113.68,iPhone 14 Pro,fp-611480-373,Edge,Android,3390,0,250,Yes,No,No,No,No,33,Normal
TXN-000457,REF-202600457,CUST-10457,Noura Alsubaie,SA53-86837549,SA51183593536232163660576,4537.79,SAR,Transfer,Jarir Bookstore,5942,Madinah,Madinah,Saudi Arabia,2026-05-24,03:54,10.9.250.137,Known Web Browser,fp-289741-680,Safari,Windows 11,1320,2,1800,Yes,No,No,No,No,9,Normal
TXN-000458,REF-202600458,CUST-10458,Huda Almutairi,SA68-10676308,SA30914597938808916951860,15000,AED,Debit,Unverified Electronics,5732,Khobar,Eastern Province,Saudi Arabia,2026-05-21,21:39,185.104.19.29,New Android Device,fp-248864-859,Chrome,macOS,80,17,180,Yes,No,Yes,Yes,Yes,99,Critical
TXN-000459,REF-202600459,CUST-10459,Noura Alqahtani,SA10-25432487,SA17965162591103866219687,1295.53,SAR,Online Payment,Apple Store,5732,Jeddah,Makkah,Saudi Arabia,2026-05-16,00:29,10.13.249.105,Samsung S24,fp-461804-138,Edge,macOS,580,3,450,No,No,No,No,No,14,Normal
TXN-000460,REF-202600460,CUST-10460,Saad Alharbi,SA89-68265454,SA21456475538323211713816,3840.27,AED,Transfer,Tamimi Markets,5411,Madinah,Madinah,Saudi Arabia,2026-05-20,00:20,10.74.2.130,Alinma Mobile App,fp-634175-451,Mobile App,macOS,2067,4,1800,No,No,No,No,No,12,Normal
TXN-000461,REF-202600461,CUST-10461,Khalid Alharbi,SA58-15021263,SA27645485641919971550565,4392.64,SAR,Credit,Apple Store,5732,Madinah,Madinah,Saudi Arabia,2026-06-24,22:47,10.19.191.19,Alinma Mobile App,fp-474048-442,Mobile App,Windows 11,1016,3,1200,No,No,No,No,Yes,16,Normal
TXN-000462,REF-202600462,CUST-10462,Rania Alshammari,SA24-82710970,SA83843427981258775310884,4874.77,SAR,Debit,Alinma ATM,6011,Makkah,Makkah,Saudi Arabia,2026-05-27,23:20,10.247.178.158,Known Web Browser,fp-496775-775,Mobile App,Linux,2404,1,700,No,No,No,No,Yes,25,Normal
TXN-000463,REF-202600463,CUST-10463,Huda Alzahrani,SA71-83753202,SA54413699358007964174116,917.91,SAR,Online Payment,Amazon.sa,5399,Jeddah,Makkah,Saudi Arabia,2026-07-02,08:46,10.103.8.109,iPhone 15,fp-306969-313,Edge,Android,1104,4,450,No,No,No,No,No,35,Normal
TXN-000464,REF-202600464,CUST-10464,Noura Almutairi,SA60-91188503,SA93870008472061280081204,704.39,SAR,ATM Withdrawal,SASCO,5541,Madinah,Madinah,Saudi Arabia,2026-07-06,23:28,10.38.248.86,iPhone 14 Pro,fp-736412-677,Chrome,Android,378,0,250,No,Yes,No,No,No,34,Normal
TXN-000465,REF-202600465,CUST-10465,Mohammed Alghamdi,SA63-46778897,SA59858844361387188535803,45000,AED,Transfer,Unknown Crypto Exchange,6051,Dammam,Eastern Province,Saudi Arabia,2026-07-06,10:13,185.211.6.15,iPhone 14 Pro,fp-534675-406,Edge,Windows 11,136,13,450,Yes,Yes,Yes,No,Yes,99,Critical
TXN-000466,REF-202600466,CUST-10466,Maha Alotaibi,SA50-53579745,SA46138601168112811951640,168.86,USD,Transfer,Noon,5399,Dhahran,Eastern Province,Saudi Arabia,2026-06-18,09:27,10.44.30.12,iPhone 14 Pro,fp-290282-517,Chrome,Windows 11,2131,1,250,No,No,No,No,No,8,Normal
TXN-000467,REF-202600467,CUST-10467,Ahmed Aldossari,SA45-65502587,SA80956366509774489447028,100.61,AED,Debit,Jarir Bookstore,5942,Dammam,Eastern Province,Saudi Arabia,2026-06-23,06:55,10.252.198.101,iPhone 14 Pro,fp-427457-146,Safari,Android,3500,3,450,Yes,No,No,No,No,17,Normal
TXN-000468,REF-202600468,CUST-10468,Mohammed Aldossari,SA47-30255029,SA74594220012959734821786,198.05,USD,Debit,Al Othaim,5411,Dammam,Eastern Province,Saudi Arabia,2026-07-08,03:52,185.237.79.116,Known Web Browser,fp-670635-396,Mobile App,Android,3218,1,450,No,No,No,Yes,No,35,Normal
TXN-000469,REF-202600469,CUST-10469,Noura Almutairi,SA85-13010968,SA89372192635351399137484,2731.35,SAR,Credit,Tamimi Markets,5411,Makkah,Makkah,Saudi Arabia,2026-07-10,03:04,10.163.198.237,Known Web Browser,fp-948367-705,Chrome,Windows 11,674,2,1200,Yes,No,No,No,No,14,Normal
TXN-000470,REF-202600470,CUST-10470,Omar Alshammari,SA72-71316598,SA22837150993736442864771,168.89,SAR,Debit,Jarir Bookstore,5942,Makkah,Makkah,Saudi Arabia,2026-05-19,11:08,10.67.216.125,Samsung S24,fp-588616-558,Mobile App,Windows 11,2274,0,700,No,No,No,No,No,35,Normal
TXN-000471,REF-202600471,CUST-10471,Khalid Alqahtani,SA11-99197369,SA45867551176932667741211,30.41,USD,Transfer,Jarir Bookstore,5942,Dhahran,Eastern Province,Saudi Arabia,2026-07-07,01:29,10.147.150.167,Samsung S24,fp-889852-420,Safari,Linux,879,2,450,No,No,No,No,No,32,Normal
TXN-000472,REF-202600472,CUST-10472,Mohammed Alqahtani,SA46-89105794,SA43886145118396026822437,736.68,SAR,Credit,Noon,5399,Makkah,Makkah,Saudi Arabia,2026-05-08,21:27,10.171.55.215,iPhone 14 Pro,fp-995983-730,Chrome,macOS,1934,0,700,No,No,No,No,No,30,Normal
TXN-000473,REF-202600473,CUST-10473,Lama Alenezi,SA87-82102128,SA41929727800128566179268,8500,USD,Online Payment,Offshore Digital Goods,5816,Makkah,Makkah,Saudi Arabia,2026-06-26,09:08,10.241.177.144,Unknown Desktop,fp-797428-858,Edge,macOS,142,17,450,No,No,No,No,Yes,79,Suspicious
TXN-000474,REF-202600474,CUST-10474,Abdullah Alshammari,SA66-27555257,SA54955769757614308171251,106.68,AED,Debit,Al Othaim,5411,Makkah,Makkah,Saudi Arabia,2026-05-26,11:04,10.183.133.166,iPhone 15,fp-227507-928,Mobile App,Android,392,0,450,No,No,No,No,No,16,Normal
TXN-000475,REF-202600475,CUST-10475,Reem Aldossari,SA84-36001314,SA20684096376017282608749,53.19,SAR,ATM Withdrawal,Alinma ATM,6011,Makkah,Makkah,Saudi Arabia,2026-06-30,16:52,10.162.147.232,iPhone 15,fp-610207-825,Mobile App,Linux,2330,2,700,No,No,No,No,No,26,Normal
TXN-000476,REF-202600476,CUST-10476,Faisal Alotaibi,SA90-63895852,SA54622403708495082599279,4178.74,AED,ATM Withdrawal,Jarir Bookstore,5942,Khobar,Eastern Province,Saudi Arabia,2026-05-14,18:54,10.3.162.131,iPhone 15,fp-755995-775,Firefox,Linux,3464,3,1800,No,No,No,No,No,28,Normal
TXN-000477,REF-202600477,CUST-10477,Yousef Almutairi,SA68-67398201,SA38227185113996225930903,15000,SAR,Online Payment,Offshore Digital Goods,5816,Madinah,Madinah,Saudi Arabia,2026-06-27,06:07,10.33.32.234,Rooted Device,fp-648068-755,Firefox,Android,118,14,180,Yes,Yes,No,No,Yes,90,Suspicious
TXN-000478,REF-202600478,CUST-10478,Saad Alqahtani,SA30-13534781,SA85235123276956598907015,35.84,SAR,Transfer,Amazon.sa,5399,Riyadh,Riyadh,Saudi Arabia,2026-06-10,22:33,10.37.106.92,Alinma Mobile App,fp-969728-110,Safari,iOS,435,2,1200,Yes,No,No,No,No,16,Normal
TXN-000479,REF-202600479,CUST-10479,Khalid Alharbi,SA76-57757791,SA79540687832105645449016,250.13,USD,Credit,Jarir Bookstore,5942,Madinah,Madinah,Saudi Arabia,2026-05-11,06:25,10.60.36.205,iPhone 15,fp-494978-661,Safari,Windows 11,2894,0,250,No,Yes,No,No,No,27,Normal
TXN-000480,REF-202600480,CUST-10480,Mohammed Alzahrani,SA74-26913839,SA47595624588804453665885,75000,SAR,Debit,Unverified Electronics,5732,Jeddah,Makkah,Saudi Arabia,2026-05-17,15:48,185.208.173.75,Unknown Desktop,fp-930107-906,Chrome,iOS,126,6,450,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000481,REF-202600481,CUST-10481,Yousef Alenezi,SA95-42106293,SA68795439741711208238773,620.75,USD,Transfer,SASCO,5541,Abha,Asir,Saudi Arabia,2026-06-15,11:13,10.114.239.37,Alinma Mobile App,fp-209828-296,Firefox,iOS,1781,3,1200,Yes,No,No,No,No,22,Normal
TXN-000482,REF-202600482,CUST-10482,Khalid Almutairi,SA50-94569681,SA83890574247454157601627,500000,SAR,Credit,Unverified Electronics,5732,Riyadh,Riyadh,Saudi Arabia,2026-06-05,08:46,10.164.229.144,New Android Device,fp-266845-479,Chrome,macOS,59,15,240,Yes,Yes,No,No,Yes,91,Suspicious
TXN-000483,REF-202600483,CUST-10483,Omar Alghamdi,SA61-74345260,SA32695070014388400943511,1315.05,SAR,Transfer,Amazon.sa,5399,Jeddah,Makkah,Saudi Arabia,2026-05-07,00:38,10.32.134.62,Samsung S24,fp-387807-414,Firefox,macOS,644,4,1200,No,No,No,No,No,18,Normal
TXN-000484,REF-202600484,CUST-10484,Rania Almutairi,SA91-37781049,SA16331829086706610218320,45000,AED,Credit,Amazon.sa,5399,Dammam,Eastern Province,Saudi Arabia,2026-06-14,19:40,185.89.205.191,Alinma Mobile App,fp-867072-934,Chrome,Android,39,14,2500,Yes,Yes,No,Yes,Yes,97,Critical
TXN-000485,REF-202600485,CUST-10485,Reem Alharbi,SA26-55969704,SA76352337741697526518550,120000,SAR,Transfer,Offshore Digital Goods,5816,Riyadh,Riyadh,Saudi Arabia,2026-05-07,19:17,10.121.104.65,Known Web Browser,fp-123797-117,Edge,Windows 11,143,7,1200,Yes,Yes,No,No,Yes,98,Critical
TXN-000486,REF-202600486,CUST-10486,Faisal Alotaibi,SA72-19524694,SA34596000149984276967533,614.23,AED,ATM Withdrawal,SASCO,5541,Dammam,Eastern Province,Saudi Arabia,2026-06-20,00:42,10.228.142.213,iPhone 14 Pro,fp-305891-154,Chrome,iOS,2730,3,3200,No,No,No,No,No,19,Normal
TXN-000487,REF-202600487,CUST-10487,Abdullah Aldossari,SA93-29613418,SA71962191834945383370810,1594.29,SAR,Online Payment,Apple Store,5732,Abha,Asir,Saudi Arabia,2026-06-08,04:04,10.28.183.75,iPhone 15,fp-799957-679,Mobile App,macOS,1132,3,250,No,No,No,No,Yes,35,Normal
TXN-000488,REF-202600488,CUST-10488,Yousef Alenezi,SA26-91424845,SA91916108665751217374318,75000,USD,Transfer,Unverified Electronics,5732,Abha,Asir,Saudi Arabia,2026-06-22,02:21,10.70.14.142,New Android Device,fp-631442-273,Safari,iOS,74,5,180,No,No,No,No,Yes,79,Suspicious
TXN-000489,REF-202600489,CUST-10489,Faisal Alotaibi,SA81-48715026,SA24916186345801461057890,5072.39,SAR,Credit,Tamimi Markets,5411,Madinah,Madinah,Saudi Arabia,2026-05-31,20:52,10.176.185.120,Samsung S24,fp-369490-611,Mobile App,Android,1894,2,3200,No,No,No,No,No,20,Normal
TXN-000490,REF-202600490,CUST-10490,Abdullah Alharbi,SA83-82962085,SA31559886727452929272634,75000,SAR,ATM Withdrawal,Unknown Crypto Exchange,6051,Dhahran,Eastern Province,Saudi Arabia,2026-05-15,02:50,185.241.221.229,Unknown Desktop,fp-317182-321,Safari,Windows 11,148,18,180,Yes,No,No,Yes,Yes,91,Suspicious
TXN-000491,REF-202600491,CUST-10491,Mohammed Alzahrani,SA60-47077085,SA76725184237546200000275,15000,AED,ATM Withdrawal,Unverified Electronics,5732,Riyadh,Riyadh,Saudi Arabia,2026-05-13,10:13,185.241.89.185,New Android Device,fp-207711-375,Edge,iOS,139,13,180,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000492,REF-202600492,CUST-10492,Mohammed Alghamdi,SA87-41289663,SA93178787706313689728025,28000,AED,ATM Withdrawal,Unverified Electronics,5732,Jeddah,Makkah,Saudi Arabia,2026-07-10,13:22,185.67.141.52,Emulator,fp-897380-971,Chrome,Android,37,10,450,No,No,Yes,No,Yes,77,Suspicious
TXN-000493,REF-202600493,CUST-10493,Mohammed Alzahrani,SA30-68015768,SA54743107636676619592088,51.16,SAR,Credit,SASCO,5541,Dammam,Eastern Province,Saudi Arabia,2026-06-12,14:13,10.107.90.192,Samsung S24,fp-464486-289,Edge,Linux,1024,1,250,No,No,No,No,No,28,Normal
TXN-000494,REF-202600494,CUST-10494,Sara Almutairi,SA58-91509956,SA14689442334077179024945,596.05,SAR,Online Payment,Alinma ATM,6011,Dammam,Eastern Province,Saudi Arabia,2026-06-13,07:51,10.140.14.237,Samsung S24,fp-370907-136,Firefox,macOS,1375,3,1800,No,No,No,No,No,26,Normal
TXN-000495,REF-202600495,CUST-10495,Faisal Aldossari,SA42-63397917,SA77981491740181699650935,88.91,SAR,ATM Withdrawal,STC Pay,4829,Dammam,Eastern Province,Saudi Arabia,2026-07-07,00:46,10.30.72.20,iPhone 14 Pro,fp-266904-189,Safari,Linux,1340,4,1200,No,No,No,No,No,27,Normal
TXN-000496,REF-202600496,CUST-10496,Abdullah Alghamdi,SA95-44652549,SA18948796378755879119743,614.58,USD,ATM Withdrawal,Tamimi Markets,5411,Dhahran,Eastern Province,Saudi Arabia,2026-05-07,10:42,10.117.59.250,Samsung S24,fp-440241-365,Chrome,iOS,519,1,1800,No,No,No,No,No,18,Normal
TXN-000497,REF-202600497,CUST-10497,Rania Aldossari,SA88-63104125,SA57191655667868988974711,4846.43,SAR,ATM Withdrawal,Apple Store,5732,Makkah,Makkah,Saudi Arabia,2026-06-03,21:32,10.210.67.18,Alinma Mobile App,fp-464780-450,Edge,Linux,3480,1,1800,No,No,No,No,No,21,Normal
TXN-000498,REF-202600498,CUST-10498,Ahmed Alshammari,SA26-36979710,SA73241460384778593851733,45000,SAR,Credit,Unverified Electronics,5732,Makkah,Makkah,Saudi Arabia,2026-07-08,13:17,185.69.161.254,iPhone 15,fp-872803-250,Firefox,Windows 11,148,5,700,No,Yes,Yes,Yes,Yes,99,Critical
TXN-000499,REF-202600499,CUST-10499,Saad Alenezi,SA17-77390178,SA58378916707184670579633,56.34,SAR,Transfer,Jarir Bookstore,5942,Khobar,Eastern Province,Saudi Arabia,2026-05-17,22:25,10.209.126.130,Alinma Mobile App,fp-177725-340,Edge,iOS,3354,4,700,No,No,No,No,No,8,Normal
TXN-000500,REF-202600500,CUST-10500,Sara Alsubaie,SA75-89207723,SA46709470004785295467467,202.62,SAR,Online Payment,Amazon.sa,5399,Jeddah,Makkah,Saudi Arabia,2026-05-05,03:11,185.210.241.78,Known Web Browser,fp-459116-526,Safari,macOS,2462,3,1200,No,No,Yes,No,No,15,Normal
